Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1344522919196389,2013-08-10,1376149126,Charged,SHW-M250L,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,USD,8.91,0.00,8.91,전주시,전북,560-123,KR
1317499305938670,2013-08-10,1376149429,Charged,c1ktt,TOMO_sam_재미나라창의력_step1_pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_creat_step1_pack,KRW,"9,900.00",0.00,"9,900.00",중랑구,서울,131-849,KR
1338018774112597,2013-08-10,1376149457,Charged,t0lteskt,TOMO_olive_코코몽TV시즌1,com.uangel.corona.cocomontv,inapp,com.uangel.tomokids_cocomongtv_season1,USD,7.56,0.00,7.56,서울특별시,서울특별시,157-031,KR
1393145045501023,2013-08-10,1376150499,Charged,t0ltektt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,USD,13.50,0.00,13.50,성남시,경기도,416-899,KR
1312043526200943,2013-08-10,1376150603,Charged,t0ltelgt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,USD,13.50,0.00,13.50,성남시 중원구,경기도,462-701,KR
1377885117985366,2013-08-10,1376151419,Charged,t0lteskt,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",서천군,충청남도,325-900,KR
1329716758084922,2013-08-10,1376151570,Charged,c1skt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",경남,경남,641-786,KR
1397029191567578,2013-08-10,1376152051,Charged,t0ltektt,TOMO_sam_재미나라_4세_창의력2편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_age4_creat_no2,KRW,"2,400.00",0.00,"2,400.00",서구,부산,602-830,KR
1396727652510934,2013-08-10,1376152797,Charged,t0ltektt,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",서구,부산,602-830,KR
1353560547113362,2013-08-10,1376153245,Charged,d1lu,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",인천,인천,404-809,KR
1306187114048784,2013-08-10,1376153577,Charged,c1skt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",충남,충남,343-811,KR
1384116674728635,2013-08-10,1376154054,Charged,SHW-M250K,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",동구,부산,601-032,KR
1329750130459861,2013-08-10,1376154161,Charged,c1skt,2000+200points,com.uangel.sazoodotcom,inapp,sazoo_2000,KRW,"2,000.00",0.00,"2,000.00",전북,전북,570-160,KR
1333957824267757,2013-08-10,1376154349,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",제주,제주특별자치도,697-020,KR
1386189044969215,2013-08-10,1376154957,Charged,t0ltektt,3000+500points,com.uangel.sazoodotcom,inapp,sazoo_3000,KRW,"3,000.00",0.00,"3,000.00",익산시,전북,570-766,KR
1356314923970333,2013-08-10,1376155219,Charged,d1lsk,TOMO_efuture_우리아이필수명작2,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack2,KRW,"14,000.00",0.00,"14,000.00",충북,충북,390-891,KR
1307024264010434,2013-08-10,1376155338,Charged,geefhd4g,TOMO_sam_olive_수학왕코코몽1단계_그림맞추기,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_puzzle,KRW,"2,400.00",0.00,"2,400.00",대전,대전,305-153,KR
1317982628619622,2013-08-10,1376155636,Charged,geefhd4g,TOMO_sam_olive_수학왕코코몽1단계_비교하기2편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_compare2,KRW,"2,400.00",0.00,"2,400.00",대전,대전,305-153,KR
1355068914773595,2013-08-10,1376156979,Charged,t0lteskt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",광주,광주광역시,506-100,KR
1370147592714139,2013-08-10,1376157072,Charged,jalteskt,말랑이2_아이템슬롯,com.sunfinity.jelly2,inapp,com.uangel.jelly.google.item7,KRW,"6,000.00",0.00,"6,000.00",경기,경기,476-803,KR
1379989534580642,2013-08-10,1376157613,Charged,jaltektt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경산시,경북,712-776,KR
1398121995530181,2013-08-10,1376157876,Charged,t0ltektt,TOMO_efuture_스마트파닉스2,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_efuture_smartphonics2,KRW,"2,400.00",0.00,"2,400.00",강남구,서울,135-080,KR
1380489791167118,2013-08-10,1376158577,Charged,t0lteskt,TOMO_sam_지혜_Pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_sam_wisdom_package,KRW,"12,000.00",0.00,"12,000.00",경기,경기,445-933,KR
1354111863354278,2013-08-10,1376158874,Charged,t0ltektt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",고양시,경기,411-703,KR
1315780240075358,2013-08-10,1376158934,Charged,t0ltektt,1500별+500별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_2000star,KRW,"30,000.00",0.00,"30,000.00",고양시,경기,411-703,KR
1319306075276505,2013-08-10,1376159251,Charged,c1ktt,TOMO_efuture_파닉스최강자1_11-20편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics2_pack,KRW,"12,000.00",0.00,"12,000.00",종로구,서울,110-754,KR
1381397773403270,2013-08-10,1376159502,Charged,SHW-M250K,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",춘천시,강원,200-820,KR
1341700374708758,2013-08-10,1376159983,Charged,ks01ltelgt,10000+5000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,429-754,KR
1301497060570478,2013-08-10,1376160249,Charged,SHW-M250K,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",춘천시,강원,200-820,KR
1371347062963220,2013-08-10,1376160308,Charged,SHW-M250K,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",춘천시,강원,200-820,KR
1301483200152479,2013-08-10,1376160322,Charged,c1skt,TOMO_lorentz_거미줄,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_lorentz_spiderweb,KRW,"1,200.00",0.00,"1,200.00",경북,경북,730-799,KR
1398703437981495,2013-08-10,1376160827,Charged,jaltektt,TOMO_sam_수학왕코코몽_full_pack,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_fullpack,KRW,"14,000.00",0.00,"14,000.00",장흥군,전남,529-807,KR
1363887098390248,2013-08-10,1376161329,Charged,jaltektt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",장흥군,전남,529-807,KR
1346500299902769,2013-08-10,1376161334,Charged,jaltektt,TOMO_clabbi_한글놀이_pack2,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_clabbi_word_pack2,KRW,"6,000.00",0.00,"6,000.00",장흥군,전남,529-807,KR
1311801143698064,2013-08-10,1376161688,Charged,ef45k,1000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_1000,KRW,"1,000.00",0.00,"1,000.00",영도구,부산,606-753,KR
1321086278710368,2013-08-10,1376161748,Charged,ef45k,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,KRW,"5,000.00",0.00,"5,000.00",영도구,부산,606-753,KR
1387206250757988,2013-08-10,1376161863,Charged,c1skt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",부산,부산,617-788,KR
1343378981988414,2013-08-10,1376162021,Charged,SHV-E160L,TOMO_sam_olive_수학왕 코코몽_분류비교1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_division_pack,KRW,"9,900.00",0.00,"9,900.00",서울,서울,132-041,KR
1341791636025666,2013-08-10,1376162762,Charged,t0lteskt,1000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_1000,KRW,"1,000.00",0.00,"1,000.00",부여군,충청남도,343-880,KR
1383527934934843,2013-08-10,1376162977,Charged,SHV-E160L,TOMO_sam_olive_수학왕코코몽1단계_수세기4,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_number4,KRW,"2,400.00",0.00,"2,400.00",서울,서울,132-041,KR
1374104583416041,2013-08-10,1376163251,Charged,t0lteskt,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",부여군,충청남도,343-880,KR
1323477058790317,2013-08-10,1376163367,Charged,SHV-E110S,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",전남,전남,555-802,KR
1330569226938257,2013-08-10,1376163741,Charged,SHV-E160L,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",서울,서울,132-041,KR
1359135848611255,2013-08-10,1376163906,Charged,t0ltelgt,TOMO_sam_동화아이_호기심_Pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_sam_curious_package,USD,4.32,0.00,4.32,화성시,경기도,445-729,KR
1361980303779681,2013-08-10,1376164625,Charged,t0lteskt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",경기,경기,448-833,KR
1307156956552616,2013-08-10,1376164894,Charged,SHV-E160S,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,USD,21.59,0.00,21.59,동두천시,경기도,480-846,KR
1367695006672050,2013-08-10,1376165814,Charged,ks01ltelgt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,USD,9.00,0.00,9.00,파주시,경기도,413-870,KR
1303580392429280,2013-08-10,1376165943,Charged,SHV-E160S,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",여수시,전라남도,550-778,KR
1319765275906217,2013-08-10,1376166212,Charged,ef51s,3000+500 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_3000,KRW,"3,000.00",0.00,"3,000.00",군산시,전라북도,573-777,KR
1301747221222139,2013-08-10,1376166518,Charged,d1lkt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",목포시,전남,530-843,KR
1343982539524976,2013-08-10,1376166660,Charged,at1,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",서귀포시,제주,699-935,KR
1305492759952153,2013-08-10,1376166825,Charged,ef45k,TOMO_clabbi한글놀이_3종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_3pack,KRW,"4,800.00",0.00,"4,800.00",천안시,충남,331-822,KR
1351001864129323,2013-08-10,1376167015,Charged,SHV-E110S,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",경기,경기,426-853,KR
1330388466279800,2013-08-10,1376167951,Charged,geefhd,1000points,com.uangel.sazoodotcom,inapp,sazoo_1000,KRW,"1,000.00",0.00,"1,000.00",이천시,경기,467-865,KR
1377407129853461,2013-08-10,1376169784,Charged,IM-A840S,마이토킹베이비,com.uangel.app.mytalkingbaby.play,paidapp,,KRW,"2,000.00",0.00,"2,000.00",서울,서울특별시,151-823,KR
1369862201886016,2013-08-10,1376171353,Charged,t0ltektt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",강동구,서울,134-020,KR
1332249757824500,2013-08-10,1376171936,Charged,t03g,TOMO_sam_우리아이필수명작1,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack1,USD,10.80,0.00,10.80,Binh Duong,BÌNH DƯƠNG,,VN
1345115236747889,2013-08-10,1376172147,Charged,ef12s,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,USD,4.50,0.00,4.50,송파구,서울특별시,135-280,KR
1343618284191882,2013-08-10,1376172209,Charged,SHV-E160K,3000+500 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_3000,KRW,"3,000.00",0.00,"3,000.00",용인시,경기,446-906,KR
1323226157363412,2013-08-10,1376172268,Charged,ef12s,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,USD,4.50,0.00,4.50,송파구,서울특별시,135-280,KR
1321716481041202,2013-08-10,1376172331,Charged,SHV-E160K,3000+500 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_3000,KRW,"3,000.00",0.00,"3,000.00",용인시,경기,446-906,KR
1376762986786387,2013-08-10,1376173070,Charged,SHV-E160K,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",용인시,경기,446-906,KR
1379410245606803,2013-08-10,1376173129,Charged,SHV-E160K,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",용인시,경기,446-906,KR
1375982449265953,2013-08-10,1376173197,Charged,SHV-E160K,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",용인시,경기,446-906,KR
1350225185338188,2013-08-10,1376173252,Charged,ef12s,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,USD,9.00,0.00,9.00,송파구,서울특별시,135-280,KR
1397199021085109,2013-08-10,1376173315,Charged,SHV-E160K,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",용인시,경기,446-906,KR
1364753170219893,2013-08-10,1376173374,Charged,ef12s,5000+1000points,com.uangel.sazoodotcom,inapp,sazoo_5000,USD,4.50,0.00,4.50,송파구,서울특별시,135-280,KR
1363456654683692,2013-08-10,1376173833,Charged,ef12s,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,USD,9.00,0.00,9.00,송파구,서울특별시,135-280,KR
1319492799464422,2013-08-10,1376173845,Charged,t0ltelgt,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",부산,부산,614-846,KR
1345816587279272,2013-08-10,1376173850,Charged,t0ltelgt,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",부산,부산,614-846,KR
1343557347360761,2013-08-10,1376173967,Charged,IM-A840S,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",서울,서울,142-868,KR
1307459350623305,2013-08-10,1376174332,Charged,ef12s,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,USD,4.50,0.00,4.50,송파구,서울특별시,135-280,KR
1387421079730609,2013-08-10,1376175005,Charged,ef45k,TOMO_sam_olive_수학왕 코코몽_분류비교1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_division_pack,KRW,"9,900.00",0.00,"9,900.00",천안시,충남,331-822,KR
1308070108299572,2013-08-10,1376175220,Charged,c1lgt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",부산,부산,616-121,KR
1365722497451764,2013-08-10,1376175760,Charged,SHW-M250K,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",고양시,경기,411-312,KR
1304842298461908,2013-08-10,1376175958,Charged,c1ktt,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,USD,9.00,0.00,9.00,관악,서울특별시,151-053,KR
1339710950617474,2013-08-10,1376176360,Charged,c1lgt,TOMO_sam_수학왕코코몽_pack1,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_pack1,KRW,"9,900.00",0.00,"9,900.00",부산,부산,616-121,KR
1304567054951827,2013-08-10,1376177277,Charged,gvfhd,10000+5000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_10000,KRW,"10,000.00",0.00,"10,000.00",안동시,경북,760-180,KR
1319674324988746,2013-08-10,1376177623,Charged,t0ltelgt,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,KRW,"5,000.00",0.00,"5,000.00",경남,경남,642-820,KR
1396770831136037,2013-08-11,1376179973,Charged,t0ltektt,TOMO_sam_수학왕코코몽_full_pack,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_fullpack,USD,12.60,0.00,12.60,보령시,충남,355-911,KR
1370907224302000,2013-08-11,1376180138,Charged,t0ltektt,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,USD,4.50,0.00,4.50,보령시,충남,355-911,KR
1342806760168485,2013-08-11,1376184333,Charged,c1lgt,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",서울,서울,139-784,KR
1368459947112777,2013-08-11,1376186442,Refund,m0skt,TOMO_sam_하루20분동화1,com.uangel.tomokidsday20MStory,inapp,com.uangel.tomokids_day_20m_pack1,KRW,"9,000.00",0.00,"-9,000.00",성남시 분당구,경기도,463-784,KR
1395589577311022,2013-08-11,1376186461,Refund,m0skt,TOMO_efuture_read_along_패키지2,com.uangel.tomokidsreadAlong,inapp,com.uangel.tomokids_efuture_read_along_pack2,KRW,"12,000.00",0.00,"-12,000.00",성남시 분당구,경기도,463-784,KR
1327510829692018,2013-08-11,1376187347,Charged,geefhd,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",안양시동안구호계동,경기도,431-777,KR
1364947401041883,2013-08-11,1376193592,Charged,c1skt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",경남,경남,660-995,KR
1392554556471239,2013-08-11,1376194282,Charged,jaltektt,TOMO_sam_olive_수학왕코코몽1단계_수세기4,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_number4,KRW,"2,400.00",0.00,"2,400.00",장흥군,전남,529-807,KR
1326467247992794,2013-08-11,1376194341,Charged,jaltektt,TOMO_clabbi한글놀이_가나다라,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_1,KRW,"2,400.00",0.00,"2,400.00",장흥군,전남,529-807,KR
1397504393131654,2013-08-11,1376194401,Charged,jaltektt,TOMO_sam_olive_수학왕코코몽1단계_수세기2,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_number2,KRW,"2,400.00",0.00,"2,400.00",장흥군,전남,529-807,KR
1378389511124507,2013-08-11,1376194474,Charged,jaltektt,TOMO_sam_olive_수학왕코코몽1단계_수세기3,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_number3,KRW,"2,400.00",0.00,"2,400.00",장흥군,전남,529-807,KR
1373645969517875,2013-08-11,1376194475,Charged,jaltektt,TOMO_sam_olive_수학왕코코몽1단계_도형1편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math_diagram1,KRW,"2,400.00",0.00,"2,400.00",장흥군,전남,529-807,KR
1335164625835164,2013-08-11,1376194703,Charged,ef33s,2000+200 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_2000,KRW,"2,000.00",0.00,"2,000.00",성남시,경기도,436-820,KR
1329754869224470,2013-08-11,1376195600,Charged,t0lteskt,TOMO_sam_수학왕코코몽_pack1,com.uangel.tomokidscocomMath,inapp,com.uangel.tomokids_cocom_math_pack1,USD,8.91,0.00,8.91,고양시,경기도,412-809,KR
1332017430393354,2013-08-11,1376197106,Charged,jaltektt,TOMO_sam_재미나라창의력_step1_pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_creat_step1_pack,KRW,"9,900.00",0.00,"9,900.00",장흥군,전남,529-807,KR
1378119870547259,2013-08-11,1376197955,Charged,SHV-E160L,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경기,경기,426-786,KR
1349669092563467,2013-08-11,1376198109,Charged,t0lteskt,TOMO_efuture_파닉스최강자1_1-10편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics1_pack,KRW,"9,900.00",0.00,"9,900.00",대구,대구광역시,701-835,KR
1382955260384464,2013-08-11,1376198379,Charged,c1skt,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",경남,경남,660-995,KR
1334835887452668,2013-08-11,1376198416,Charged,d2cri,Two kinds electric guitar sound pack,com.louts.touchband2,inapp,touchband_elecguitarsoundpack,USD,0.99,0.00,0.99,,,77077,US
1322081580193001,2013-08-11,1376199751,Charged,SHV-E160K,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",금정구,부산,609-350,KR
1333359852963734,2013-08-11,1376200309,Charged,geefhd,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",경남,경남,641-242,KR
1336963814228190,2013-08-11,1376200616,Charged,t0lteskt,TOMO_sam_재미나라창의력_step1_pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_creat_step1_pack,KRW,"9,900.00",0.00,"9,900.00",광주,광주,506-738,KR
1333839640785155,2013-08-11,1376200620,Charged,s200,영어이미지트레이닝,org.uangel.englishimagexjp,paidapp,,KRW,"3,900.00",0.00,"3,900.00",금정구,부산,609-350,KR
1372765970494710,2013-08-11,1376200759,Charged,ef51l,TOMO_sam_재미나라_2세_창의력2편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_age2_creat_no2,KRW,"2,400.00",0.00,"2,400.00",울산,울산,681-300,KR
1366487269436796,2013-08-11,1376201277,Charged,geehrc,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",서울,서울특별시,135-826,KR
1384557818766178,2013-08-11,1376201432,Charged,geefhd,TOMO_KTH_빼꼼_시즌1-1,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_pack1_1,USD,5.40,0.00,5.40,구로구,서울특별시,152-755,KR
1368746304926735,2013-08-11,1376201572,Charged,SHW-M250L,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",충북,충북,373-804,KR
1333411316630364,2013-08-11,1376201613,Charged,t0lteskt,문단열 Talk Songs 10편 패키지,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_moon_talksongs_10pack,KRW,"11,000.00",0.00,"11,000.00",광주,광주,506-738,KR
1346454117287932,2013-08-11,1376201626,Charged,SHW-M250L,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",충북,충북,373-804,KR
1386979199488172,2013-08-11,1376201861,Charged,SHV-E160S,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",여수시,전라남도,550-778,KR
1338639394563700,2013-08-11,1376201929,Charged,t0lteskt,TOMO_efuture_파닉스최강자1_11-20편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics2_pack,KRW,"12,000.00",0.00,"12,000.00",경기,경기,431-782,KR
1326274754125027,2013-08-11,1376202077,Charged,t0lteskt,TOMO_lorentz_자신감쑥쑥_영어동화9종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_eng_story9_pack,KRW,"9,900.00",0.00,"9,900.00",서울,서울,134-864,KR
1310755109454135,2013-08-11,1376202138,Charged,t0lteskt,TOMO_lorentz_감성쑥쑥_EQ창작동화12종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_eq_story12_pack,KRW,"12,000.00",0.00,"12,000.00",서울,서울,134-864,KR
1300751620149152,2013-08-11,1376202622,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경기,경기,423-844,KR
1350645821875906,2013-08-11,1376203459,Charged,geefhd4g,TOMO_sam_olive_수학왕코코몽_모양식별1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_diagram_pack,KRW,"9,900.00",0.00,"9,900.00",대전,대전,301-823,KR
1368439806317881,2013-08-11,1376203891,Charged,jaltektt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",영등포구,서울,150-804,KR
